爱建证券,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,,,,
长城证券,长城深圳电信3:219.133.95.102:7728,深圳电信信用主站1:219.133.95.102:7748,,交易账号(打开券商通达信软件，股东列表查询结果的资金账号就是交易账号）?,,,,
长城证券,长城深圳电信4:219.133.95.104:7708,深圳网通信用主站1:210.21.198.233:7748,,,,,,
长城证券,长城深圳电信5:219.133.95.102:443,,,,,,,
长城证券,长城深圳电信6:121.15.136.240:7718,,,,,,,
长城证券,长城深圳网通1:210.21.198.233:7708,,,,,,,
长城证券,长城深圳网通3:210.21.198.233:7728,,,,,,,
长城证券,长城深圳网通4:210.21.198.235:7708,,,,,,,
长城证券,长城深圳网通5:210.21.198.233:443,,,,,,,
长城证券,长城深圳网通6:58.251.17.118:7718,,,,,,,
长城证券,长城杭州电信1:60.191.123.155:7708,,,,,,,
长城证券,长城杭州电信2:60.191.123.156:7708,,,,,,,
长城证券,长城大连网通1:218.25.171.117:7708,,,,,,,
长城证券,长城大连网通2:218.25.171.118:7708,,,,,,,
长城证券,长城北京网通1:123.127.225.35:7708,,,,,,,
长城证券,长城北京网通2:123.127.225.41:7708,,,,,,,
长城证券,长城南京电信1:221.226.84.6:7708,,,,,,,
长城证券,长城南京电信2:221.226.84.6:7718,,,,,,,
长城证券,长城武汉网通1:220.249.94.67:7708,,,,,,,
长城证券,长城武汉网通2:220.249.94.68:7708,,,,,,,
长城证券,长城北京电信1:124.127.120.135:7708,,,,,,,
长城证券,长城北京电信2:124.127.120.136:7708,,,,,,,
长城证券,长城广州电信1:61.144.48.213:7708,,,,,,,
长城证券,长城广州电信2:61.144.48.214:7708,,,,,,,
长城证券,长城成都电信1:118.122.119.158:7708,,,,,,,
长城证券,长城成都电信2:118.122.119.159:7708,,,,,,,
长城证券,,,,,,,,
长江证券,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,,,,
,,,,,,,,
  6.00（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,,,,,,,,
长江证券,长江证券电信武汉委托主站一:59.173.7.38:7708,长江证券信用电信武汉委托主站一:59.173.7.38:7708,1 普通交易,登录模式选 "资金帐号",,,,
长江证券,长江证券电信武汉委托主站二:119.97.142.136:7708,长江证券信用电信武汉委托主站二:119.97.142.136:7708,3 融资融券交易,通讯密码(如果所在券商无通讯密码就不填),,,,
长江证券,长江证券电信上海委托主站:180.166.192.130:7708,长江证券信用电信上海委托主站:180.166.192.130:7708,,交易账号(软件自动填,券商通达信软件内股东列表查询结果的资金账号）?,,,
长江证券,长江证券电信成都委托主站:221.236.29.36:7708,长江证券信用电信成都委托主站:221.236.29.36:7708,,,,,,
长江证券,长江证券电信深圳委托主站:119.147.80.98:7708,长江证券信用电信深圳委托主站:119.147.80.98:7708,,,,,,
长江证券,长江证券网通武汉委托主站:113.57.240.16:7708,长江证券信用网通武汉委托主站:113.57.240.16:7708,,,,,,
长江证券,长江证券网通郑州委托主站:123.15.61.18:7708,长江证券信用网通郑州委托主站:123.15.61.18:7708,,,,,,
长江证券,长江证券网通哈尔滨委托主站:218.9.148.196:7708,长江证券信用网通哈尔滨委托主站:218.9.148.196:7708,,,,,,
长江证券,长江证券网通天津委托主站:125.39.80.98:7708,长江证券信用网通天津委托主站:125.39.80.98:7708,,,,,,
长江证券,长江证券电信武汉委托主站三:202.103.27.20:7708,长江证券信用电信武汉委托主站三:202.103.27.20:7708,,,,,,
长江证券,长江证券电信上海委托主站二:222.73.171.156:7708,长江证券信用电信上海委托主站二:222.73.171.156:7708,,,,,,
长江证券,长江证券电信乌鲁木齐委托主站一:61.128.111.198:7708,长江证券信用电信乌鲁木齐委托主站一:61.128.111.198:7708,,,,,,
长江证券,长江证券电信乌鲁木齐委托主站二:61.128.111.199:7708,长江证券信用电信乌鲁木齐委托主站二:61.128.111.199:7708,,,,,,
长江证券,长江证券电信武汉委托主站四:61.183.150.136:7708,长江证券信用电信武汉委托主站四:61.183.150.136:7708,,,,,,
长江证券,长江证券网通武汉委托主站二:220.249.123.195:7708,长江证券信用网通武汉委托主站二:220.249.123.195:7708,,,,,,
长江证券,长江证券移动武汉委托主站:111.47.10.68:7708,长江证券信用移动武汉委托主站:111.47.10.68:7708,,,,,,
长江证券,长江证券电信武汉委托主站443:202.103.27.8:443,长江证券信用电信武汉委托主站443:202.103.27.8:443,,,,,,
长江证券,长江证券电信深圳委托主站443:119.147.80.108:443,长江证券信用电信深圳委托主站443:119.147.80.108:443,,,,,,
长江证券,长江证券网通天津委托主站443:125.39.80.105:443,长江证券信用网通天津委托主站443:125.39.80.105:443,,,,,,
长江证券,长江证券网通武汉委托主站443:113.57.240.13:443,长江证券信用网通武汉委托主站443:113.57.240.13:443,,,,,,
